Student_ID,Name,Gender,Age,Department,Program,Year,Semester,Attendance,Assignment,CAT,FinalExam,StudyHours,InternetAccess,Device,ParentIncome,Scholarship,SkillsCount,Projects,LMSLogins,LibraryVisits,Location,Graduated,Placement,GPA,Total,Grade
S00981,Student_981,M,22,SE,BSc,4,1,50,62,84,35,5,Yes,Laptop,81059,No,6,2,26,32,Nairobi,No,No,2.0699999999999998,51.700000000000003,C
S00982,Student_982,F,20,SE,BSc,3,1,55,90,79,63,11,Yes,Tablet,299166,Yes,6,3,46,29,Kisumu,Yes,Yes,2.8300000000000001,70.799999999999997,A
S00983,Student_983,F,18,CS,MSc,3,2,92,39,77,83,6,Yes,Tablet,82575,No,15,1,103,51,Mombasa,Yes,Yes,2.96,73.900000000000006,A
S00984,Student_984,M,27,SE,MSc,3,2,78,57,66,94,5,No,Desktop,58847,No,8,0,199,58,Mombasa,Yes,Yes,3.1800000000000002,79.400000000000006,A
S00985,Student_985,F,19,DS,BSc,1,1,98,47,49,77,2,No,Tablet,208660,No,4,0,122,26,Nakuru,Yes,No,2.7000000000000002,67.5,B
S00986,Student_986,F,26,SE,MSc,4,1,41,57,47,50,7,Yes,Desktop,152064,No,14,3,128,8,Mombasa,Yes,No,2,49.899999999999999,D
S00987,Student_987,F,35,CS,MSc,2,2,98,41,35,29,9,No,Laptop,197761,No,15,6,65,12,Nakuru,No,No,1.5800000000000001,39.5,F
S00988,Student_988,M,31,AI,BSc,3,2,81,98,58,20,4,No,Desktop,112290,Yes,9,7,185,52,Nairobi,No,No,1.97,49.299999999999997,D
S00989,Student_989,M,24,AI,BSc,4,2,62,47,26,36,2,No,Laptop,86195,Yes,8,6,10,1,Nakuru,Yes,No,1.55,38.799999999999997,F
S00990,Student_990,F,25,AI,MSc,1,1,48,64,28,73,7,Yes,Laptop,244793,Yes,1,4,86,31,Eldoret,Yes,No,2.3900000000000001,59.700000000000003,C
S00991,Student_991,F,27,IT,BSc,4,1,97,47,93,100,1,No,Tablet,147047,No,4,0,195,20,Eldoret,Yes,Yes,3.5099999999999998,87.700000000000003,A
S00992,Student_992,F,22,SE,BSc,2,1,66,92,49,89,10,Yes,Tablet,56430,No,12,0,16,50,Mombasa,Yes,Yes,3.1699999999999999,79.299999999999997,A
S00993,Student_993,F,35,AI,MSc,3,1,70,55,50,91,2,Yes,Laptop,191788,No,13,1,94,50,Kisumu,Yes,Yes,2.9399999999999999,73.5,A
S00994,Student_994,F,24,IT,BSc,1,1,66,30,87,96,8,Yes,Tablet,120102,No,9,1,186,6,Eldoret,Yes,Yes,3.1200000000000001,78,A
S00995,Student_995,F,26,AI,MSc,2,2,91,82,61,42,6,Yes,Laptop,24007,No,12,7,104,49,Nakuru,Yes,No,2.3500000000000001,58.700000000000003,C
S00996,Student_996,F,31,DS,MSc,4,1,86,79,81,91,11,No,Desktop,183282,Yes,0,4,67,47,Nakuru,Yes,Yes,3.4399999999999999,86.099999999999994,A
S00997,Student_997,F,19,SE,BSc,3,1,56,67,90,66,2,Yes,Desktop,100983,No,7,2,111,40,Eldoret,No,No,2.7999999999999998,70,A
S00998,Student_998,F,25,DS,MSc,2,2,90,92,54,84,11,No,Laptop,85033,Yes,3,5,183,43,Kisumu,Yes,Yes,3.21,80.200000000000003,A
S00999,Student_999,F,19,DS,MSc,4,2,65,69,33,89,6,No,Desktop,174896,Yes,7,0,69,29,Eldoret,Yes,Yes,2.8599999999999999,71.400000000000006,A
S01000,Student_1000,F,32,DS,MSc,4,1,46,49,100,38,3,No,Tablet,90593,No,10,6,50,11,Nakuru,Yes,No,2.1400000000000001,53.399999999999999,C
